varied_param,throttle_scans,map_update_interval,resolution,minimum_time_interval,minimum_travel_distance,minimum_travel_heading,metric_type,sub_metric,stat,value
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,traj,duration (s),std_dev,1.0313815976640255
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,traj,duration (s),median,23.325000000000003
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,traj,duration (s),min,23.296
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,traj,duration (s),max,25.927
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,completion,successes,count,5.0
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,completion,failures,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,completion,errors,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,completion,data or metrics missing,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,latency,latency,mean,0.006754629629629631
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,latency,latency,std_dev,0.01211193843447875
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,latency,latency,median,0.005
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,latency,latency,min,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,latency,latency,max,0.14400000000000002
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,cov,trace,mean,0.004627426605504588
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,cov,trace,std_dev,0.0009711459898512035
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,cov,trace,median,0.0046315
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,cov,trace,min,0.002523
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,cov,trace,max,0.008076000000000002
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,cov,trace,rmse,0.0047282345038011575
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,cov,det,mean,2.0908199487385313e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,cov,det,std_dev,1.3731348222609808e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,cov,det,median,1.662491249999999e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,cov,det,min,5.249186599999987e-11
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,cov,det,max,1.0264885539999987e-09
minimum_travel_distance,1,0.02,0.05,0.5,0.12558216433873085,0.5,cov,det,rmse,2.5014050647883257e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,APE,mean,0.0626369015460402
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,APE,std_dev,0.03390844556022379
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,APE,median,0.05468161515605581
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,APE,min,1.6263032587282567e-19
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,APE,max,0.15908930543671748
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,APE,rmse,0.07122614769590585
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,RPE,mean,0.04389495965719301
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,RPE,std_dev,0.023601696212805404
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,RPE,median,0.037617645660201746
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,RPE,min,0.0090979350031863
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,RPE,max,0.17778627779979658
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,RPE,rmse,0.04983781242619057
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,num associated poses,mean,64.8
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,num associated poses,std_dev,4.166533331199932
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,num associated poses,median,63.0
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,num associated poses,min,62.0
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,num associated poses,max,73.0
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,num gt poses,mean,181.4
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,num gt poses,std_dev,16.181470884935027
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,num gt poses,median,173.0
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,num gt poses,min,170.0
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,num gt poses,max,213.0
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,odom accum path length (m),mean,11.6964728
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,odom accum path length (m),std_dev,0.43032838552733216
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,odom accum path length (m),median,11.500843
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,odom accum path length (m),min,11.415884
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,odom accum path length (m),max,12.551467
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,total rotation (rad),mean,10.854108400000001
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,total rotation (rad),std_dev,2.5864196778480166
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,total rotation (rad),median,9.553425
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,total rotation (rad),min,9.07287
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,total rotation (rad),max,15.974843
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,duration (s),mean,24.9036
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,duration (s),std_dev,2.2858664527920265
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,duration (s),median,23.616999999999997
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,duration (s),min,23.345999999999997
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,traj,duration (s),max,29.389
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,completion,successes,count,5.0
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,completion,failures,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,completion,errors,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,completion,data or metrics missing,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,latency,latency,mean,0.004225308641975309
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,latency,latency,std_dev,0.0032128947704484034
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,latency,latency,median,0.003
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,latency,latency,min,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,latency,latency,max,0.013000000000000001
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,cov,trace,mean,0.004771146341463414
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,cov,trace,std_dev,0.0011923355807492962
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,cov,trace,median,0.0046535
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,cov,trace,min,0.002471
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,cov,trace,max,0.015976999999999998
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,cov,trace,rmse,0.004917875715060364
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,cov,det,mean,2.5721312689939016e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,cov,det,std_dev,1.8342043763736136e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,cov,det,median,1.964766714999997e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,cov,det,min,4.571604100000001e-11
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,cov,det,max,1.5081190280000011e-09
minimum_travel_distance,1,0.02,0.05,0.5,0.1776,0.5,cov,det,rmse,3.159139908146566e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,APE,mean,0.08005536581187969
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,APE,std_dev,0.05552456584210645
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,APE,median,0.05705960338914494
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,APE,min,3.2526065174565133e-19
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,APE,max,0.23945677320295372
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,APE,rmse,0.09742606944359548
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,RPE,mean,0.04543029891625847
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,RPE,std_dev,0.026696378045719983
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,RPE,median,0.04031183398383359
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,RPE,min,0.007160405500903101
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,RPE,max,0.16014258767121103
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,RPE,rmse,0.052693535280721064
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,num associated poses,mean,46.0
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,num associated poses,std_dev,1.224744871391589
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,num associated poses,median,45.5
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,num associated poses,min,45.0
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,num associated poses,max,48.0
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,num gt poses,mean,177.0
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,num gt poses,std_dev,4.949747468305833
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,num gt poses,median,177.5
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,num gt poses,min,170.0
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,num gt poses,max,183.0
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,odom accum path length (m),mean,11.598089000000002
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,odom accum path length (m),std_dev,0.19565727266447333
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,odom accum path length (m),median,11.5156715
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,odom accum path length (m),min,11.431531
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,odom accum path length (m),max,11.929482
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,total rotation (rad),mean,10.22522125
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,total rotation (rad),std_dev,0.7630712611595905
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,total rotation (rad),median,10.162410000000001
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,total rotation (rad),min,9.365554
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,total rotation (rad),max,11.210511
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,duration (s),mean,24.267
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,duration (s),std_dev,0.5933578178468708
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,duration (s),median,24.3585
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,duration (s),min,23.42
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,traj,duration (s),max,24.931
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,completion,successes,count,4.0
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,completion,failures,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,completion,errors,count,1.0
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,completion,data or metrics missing,count,1.0
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,latency,latency,mean,0.004054347826086957
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,latency,latency,std_dev,0.0021637534338494477
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,latency,latency,median,0.004
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,latency,latency,min,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,latency,latency,max,0.01
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,cov,trace,mean,0.004961117021276596
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,cov,trace,std_dev,0.001086165271468536
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,cov,trace,median,0.0047695
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,cov,trace,min,0.0027210000000000003
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,cov,trace,max,0.009198000000000001
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,cov,trace,rmse,0.005078625512453609
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,cov,det,mean,2.829861919787233e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,cov,det,std_dev,2.0350995101224918e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,cov,det,median,2.0331438449999965e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,cov,det,min,9.069927300000009e-11
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,cov,det,max,1.0813101340000012e-09
minimum_travel_distance,1,0.02,0.05,0.5,0.2511643286774617,0.5,cov,det,rmse,3.4856489354441144e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,APE,mean,0.09298962592858612
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,APE,std_dev,0.08812002830991916
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,APE,median,0.0597676476704581
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,APE,min,1.0842021724855044e-19
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,APE,max,0.4011267219061686
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,APE,rmse,0.12811014760618822
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,RPE,mean,0.048404067294199035
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,RPE,std_dev,0.030602929750017563
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,RPE,median,0.040428277791075565
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,RPE,min,0.008959803103525042
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,RPE,max,0.2074730207407651
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,RPE,rmse,0.05726685812846606
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,num associated poses,mean,35.2
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,num associated poses,std_dev,1.16619037896906
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,num associated poses,median,35.0
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,num associated poses,min,34.0
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,num associated poses,max,37.0
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,num gt poses,mean,174.4
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,num gt poses,std_dev,6.151422599691879
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,num gt poses,median,172.0
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,num gt poses,min,169.0
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,num gt poses,max,186.0
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,odom accum path length (m),mean,11.554968200000001
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,odom accum path length (m),std_dev,0.1338155487907144
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,odom accum path length (m),median,11.585029
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,odom accum path length (m),min,11.319014
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,odom accum path length (m),max,11.711881
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,total rotation (rad),mean,10.010335
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,total rotation (rad),std_dev,0.6313819043485486
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,total rotation (rad),median,9.819129
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,total rotation (rad),min,9.377848
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,total rotation (rad),max,11.084757
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,duration (s),mean,23.9262
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,duration (s),std_dev,0.833417398426503
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,duration (s),median,23.788000000000004
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,duration (s),min,23.009
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,traj,duration (s),max,25.443
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,completion,successes,count,5.0
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,completion,failures,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,completion,errors,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,completion,data or metrics missing,count,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,latency,latency,mean,0.0053125
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,latency,latency,std_dev,0.004842879320573285
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,latency,latency,median,0.003
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,latency,latency,min,0.0
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,latency,latency,max,0.032
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,cov,trace,mean,0.005234850000000001
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,cov,trace,std_dev,0.001716545592736891
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,cov,trace,median,0.004859499999999999
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,cov,trace,min,0.002451
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,cov,trace,max,0.018739
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,cov,trace,rmse,0.005509100043967657
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,cov,det,mean,3.22515063111111e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,cov,det,std_dev,3.1211538487572963e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,cov,det,median,2.4096193350000003e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,cov,det,min,4.5814869000000046e-11
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,cov,det,max,3.297705580000002e-09
minimum_travel_distance,1,0.02,0.05,0.5,0.3552,0.5,cov,det,rmse,4.488117416129939e-10
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,APE,mean,0.0538439187608405
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,APE,std_dev,0.03260192961927512
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,APE,median,0.05195729641273394
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,APE,min,1.0842021724855044e-19
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,APE,max,0.18483982097672444
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,APE,rmse,0.06294484412900042
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,RPE,mean,0.050300042233282063
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,RPE,std_dev,0.03200976293517311
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,RPE,median,0.04253808636015785
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,RPE,min,0.008435256675722185
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,RPE,max,0.21532770608096216
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,RPE,rmse,0.05962146569681041
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,num associated poses,mean,27.8
minimum_travel_distance,1,0.02,0.05,0.5,0.5023286573549234,0.5,traj,num associated poses,std_dev,0.39999999999999997
